title,username,date,star,reviews
上海鄉村餐廳 濟南店,麥仔的生活日記愛食記部落客(750篇食記),2022/07/06,999,台北美｜『上海鄉村』江浙料理～2022亞太年度十大菜點『白燒砂鍋魚頭』在家也可以輕鬆品嚐，全新線上購物平台操作方便，吃好料免出門。
上海鄉村餐廳 濟南店,黑哥桃｜BlackMOMO愛食記部落客(834篇食記),2021/12/27,999,上海鄉村｜福虎嘯春五品年菜・年年有龍蝦才澎湃｜2022年菜推薦
上海鄉村餐廳 濟南店,Nancy將的生活筆計本愛食記部落客(1444篇食記),2021/01/12,999,"台北年菜推薦-上海鄉村年菜組合,吉祥運三品年菜讓小家庭也可以有聚餐團圓的溫馨感(內含優惠折扣碼)"
上海鄉村餐廳 濟南店,希薇亞の食在玩味愛食記部落客(945篇食記),2020/06/19,999,上海鄉村餐廳(濟南店)飄香道地江浙菜味。外送外帶便當全面免運‎
上海鄉村餐廳 濟南店,女子的休假計劃愛食記部落客(869篇食記),2020/05/04,4.0,上海鄉村：一人獨道地江浙功夫菜，外送在家就能吃到餐廳等級美味料理。
上海鄉村餐廳 濟南店,夢與幻的地圖愛食記部落客(1720篇食記),2020/04/17,999,上海鄉村餐廳，頂級上海菜現在也有外帶/外送便當，蟹黃豆腐煲飯也太好吃啦!!
上海鄉村餐廳 濟南店,民宿女王芽月愛食記部落客(1446篇食記),2015/07/13,999,上海鄉村餐廳仁愛店–88節巴結老爸一下，來場澎派的宴會吧
上海鄉村餐廳 濟南店,Penny's House愛食記部落客(321篇食記),2015/07/09,999,7/1~8/16上海鄉村「八結老爸吃好料升等龍蝦饗美味」，上天下海全都包！深受長輩喜愛的上海鄉村父親節桌菜介紹。
上海鄉村餐廳 濟南店,Gucci Chou(1則評論),2015/06/12,999,超級好吃…
上海鄉村餐廳 濟南店,小孤牛愛食記部落客(677篇食記),2015/02/24,999,上海鄉村濟南店
上海鄉村餐廳 濟南店,雪嫩 Shannon愛食記部落客(698篇食記),2014/05/21,999,*上海鄉村餐廳(濟南店)*不錯的桌菜(上海菜、桌菜、婚宴、家庭聚會)(忠孝新生站)
上海鄉村餐廳 濟南店,彼得覓食趣愛食記部落客(420篇食記),2013/05/23,999,台北的上海鄉村：絕頂美味的烤方
上海鄉村餐廳 濟南店,愛吃鬼芸芸愛食記部落客(3330篇食記),2012/09/09,999,上海鄉村道地江浙料理濟南店全新幕，滿兩千抽萬元桌菜！
上海鄉村餐廳 濟南店,美食猛男阿一一愛食記部落客(938篇食記),2012/09/07,999,[廣宣]台北 上海鄉村(濟南店)～老店精緻功夫菜一次用
上海鄉村餐廳 濟南店,桶子葉の吐司記愛食記部落客(1119篇食記),2012/08/15,999,上海鄉村 -- 老店新幕~堅持不變的口味
上海鄉村餐廳 濟南店,雪倫情報局愛食記部落客(1002篇食記),2012/08/03,999,上海鄉村
林家乾麵店,趁早出門吃飽飽愛食記部落客(66篇食記),2022/07/16,4.0,林家乾麵，特製蛋包魚丸湯，建中人的回憶滋味，中正紀念堂美推薦
林家乾麵店,阿青的玩樂日記愛食記部落客(485篇食記),2021/10/24,999,林家乾麵–美味的秘訣是獨家醬汁！簡單卻又好吃的乾麵店
林家乾麵店,Tingyi Ho(1則評論),2019/06/13,5.0,超級好吃～
林家乾麵店,布雷克的世界愛食記部落客(706篇食記),2021/09/09,999,林家乾麵｜超過一甲子的泉州街老店乾麵好吃但蛋包魚丸湯更是威
林家乾麵店,鍾愛銅板美食的貪吃鬼愛食記部落客(835篇食記),2021/05/24,4.0,建中人必吃  一甲子的美味 林家乾麵 
林家乾麵店,雪人＆小惡魔們在身邊愛食記部落客(257篇食記),2021/01/06,4.0,建中附近美老店＠林家乾麵
林家乾麵店,Kao空食客愛食記部落客(731篇食記),2019/04/28,3.5,林家乾麵- 四十年老店 福州乾麵 蛋包魚丸湯 許多人心中的老味道 @台北中正紀念堂 
林家乾麵店,Cindy Lo - Food Makes Me Happy愛食記部落客(280篇食記),2017/12/12,999,建中人的老味道 - 翻個牆就到的林家乾麵
林家乾麵店,布咕布咕美食小天地愛食記部落客(2353篇食記),2017/09/21,999,林家乾麵-網路評價極高的0年老麵店
林家乾麵店,老K愛食記部落客(1479篇食記),2015/06/25,999,平民小吃的魅力簡單卻不平凡的美味-林家乾麵@捷運中正紀念堂站@建國中學
林家乾麵店,Ally愛玩樂愛食記部落客(414篇食記),2014/10/24,999,林家乾麵--傻瓜吃的傻瓜麵
林家乾麵店,王獅子愛食記部落客(891篇食記),2014/07/26,999,學生時代的回憶 林家乾麵
林家乾麵店,文仔愛食記部落客(888篇食記),2013/12/25,999,中正-林家乾麵
林家乾麵店,彼得覓食趣愛食記部落客(420篇食記),2013/11/29,999,[小店]台北的林家乾麵：雋永滋味的乾麵和魚丸
鐘予原味當歸鴨 公館店,佛系旅遊筆記愛食記部落客(423篇食記),2022/07/24,999,鐘予原味當歸鴨公館店｜大份量鮮嫩鴨腿飯！當歸系列夏季進補好選擇！公館小吃推薦、台電大樓小吃推薦、台北小吃推薦、台北外送推薦
鐘予原味當歸鴨 公館店,寒武紀愛食記部落客(1237篇食記),2022/07/16,999,包子爸第一名の當歸鴨腿飯！這家當歸鴨湯頭超回甘．公館小吃推薦～中肯‧！
鐘予原味當歸鴨 公館店,張小玉紫級會員(354則評論),2022/01/11,5.0,粒粒明白米飯、鴨汁淋飯好滋味、鴨肉帶口感（可加價加肉）。值得一試呦！店內的小鮮肉禮貌、笑臉迎人～現金交易
鐘予原味當歸鴨 公館店,圍事小哥愛食記部落客(172篇食記),2022/07/16,4.5,公館平價美-鐘予原味當歸鴨公館店，喜歡當歸鴨料理的同學們得參考下～不管當正餐或點心都很適合
鐘予原味當歸鴨 公館店,Sweet Tina 樂在生活分享愛食記部落客(496篇食記),2022/07/12,4.0,油嫰美味鴨腿飯，溫潤順口當歸羊肉湯
鐘予原味當歸鴨 公館店,饅頭弟愛食記部落客(549篇食記),2022/07/04,5.0,鐘予原味當歸鴨-公館店／公館小吃推薦～公館人必吃鴨肉飯、鴨肉切盤、當歸鴨肉，湯頭溫和順口好喝
BAC Cake & Sweets,大食女愛食記部落客(1341篇食記),2022/07/16,999,「巧克力控」絕對不能沒吃過這家的巧克力蛋糕！極濃黑巧蛋糕，苦甜濕潤不甜膩！搭配濃郁紅茶餡，到底誰受得了？XDD（文中附價位）BAC台北站前凱撒門市
BAC Cake & Sweets,妮妮女王愛食記部落客(2260篇食記),2022/05/25,999,BAC蛋糕｜鮮芒果礦石蛋糕｜鮮芒果奶油起司盒｜地表最夯芒果季甜點BAC｜新鮮芒果尬香濃巧克力｜台北必吃巧克力蛋糕｜台北外帶蛋糕推薦｜台北巧克力蛋糕推薦｜台北甜點推薦
BAC Cake & Sweets,艾瑞絲の吃貨日常愛食記部落客(126篇食記),2021/03/06,999,情人節告白成功密技，送上這顆BAC限定款玫瑰花蛋糕準沒錯！
BAC Cake & Sweets,海綿飽飽愛食記部落客(548篇食記),2020/01/05,999,草莓控推薦『BACCake&Sweets』期間限定，黑嘉侖草莓巧克力蛋糕！生日蛋糕，菜單價位，店資訊(台北車站)
BAC Cake & Sweets,Fafa lin:發發零愛食記部落客(472篇食記),2014/06/30,999,BlackasChocolate。迪士尼米奇杯子蛋糕組
曉迪筒仔米糕,女子的休假計劃愛食記部落客(869篇食記),2022/07/16,5.0,台北：南機場夜市必吃銅板美排隊名店
曉迪筒仔米糕,SHINYBAN's Life愛食記部落客(573篇食記),2022/05/11,5.0,曉迪筒仔米糕｜五十元銅板買米糕的Q 排骨酥的化口 不輸米其林必比登的美味｜南機場夜市
曉迪筒仔米糕,Liubr紫級會員(625則評論),2020/03/14,4.0,米糕和燉湯都不錯，魯肉飯和鷄肉飯比較一般
曉迪筒仔米糕,Darren蘋果樹旅遊玩樂誌愛食記部落客(1929篇食記),2022/03/17,999,曉迪筒仔米糕|南機場美必點隱藏版雞魯飯(菜單價位)
曉迪筒仔米糕,Nancy將的生活筆計本愛食記部落客(1444篇食記),2022/02/07,999,南機場夜市在地熱門店家-曉迪筒仔米糕，米糕好吃，芋頭排骨酥湯好喝
曉迪筒仔米糕,Kao空食客愛食記部落客(731篇食記),2022/01/30,4.5,曉迪筒仔米糕:南機場扛霸子傳統台灣味必吃美-台北小南門
曉迪筒仔米糕,朵利斯愛食記部落客(400篇食記),2021/04/23,4.0,曉迪筒仔米糕 -南機場美推薦-筒仔米糕搭配排骨酥湯好滋味X必排隊的水煎包 
曉迪筒仔米糕,鍾愛銅板美食的貪吃鬼愛食記部落客(835篇食記),2020/11/11,4.5,南機場必吃美 曉迪筒仔米糕 
曉迪筒仔米糕,跟著羽諾吃喝玩樂去～愛食記部落客(1314篇食記),2020/09/09,999,在地人最佳的傳統庶民平價美！古早味筒仔米糕&芋頭排骨湯
曉迪筒仔米糕,海綿飽飽愛食記部落客(548篇食記),2020/03/05,999,南機場夜市美『曉迪筒仔米糕/芋頭排骨酥湯』在地人推薦銅板美，菜單價位(捷運小南門站)
曉迪筒仔米糕,志仔&玲妹的隨便食記愛食記部落客(917篇食記),2019/03/29,4.0,曉迪筒仔米糕
曉迪筒仔米糕,布咕布咕美食小天地愛食記部落客(2353篇食記),2017/12/04,999,曉迪筒仔米糕-湯頭鮮美可口的排骨酥湯
曉迪筒仔米糕,Maruko與美食有個約會愛食記部落客(1394篇食記),2017/11/30,999,曉迪筒仔米糕｜有家鄉味的排骨酥湯南機場公寓的後廚房
曉迪筒仔米糕,愛吃鬼芸芸愛食記部落客(3330篇食記),2017/09/04,999,南機場美．曉迪筒仔米糕，芋頭排骨酥湯最推薦(姊姊)
曉迪筒仔米糕,PINK吃甚麼愛食記部落客(23篇食記),2017/01/18,3.0,曉迪筒仔米糕.好吃炸雞.好佳蚵嗲017南機場夜市美推薦必吃-台北西門
壹森泰食堂~師大第一腿(公館店）,Nancy將的生活筆計本愛食記部落客(1444篇食記),2022/07/16,999,師大第一腿(壹森泰堂)公館店泰式密汁便當，內用白飯、湯品無限吃到飽（內附菜單）
壹森泰食堂~師大第一腿(公館店）,又要飛去哪！？愛食記部落客(78篇食記),2022/04/12,4.5,師大第一腿公館店/壹森泰堂，密汁泰式便當，平價好滋味！（附菜單）
文慶雞,Nash，神之領域愛食記部落客(3033篇食記),2022/07/16,999,文慶雞，新加坡海南雞飯老店搬家囉 (菜單)
文慶雞,沙拉飯團愛食記部落客(629篇食記),2022/03/22,999,【文慶雞】台北必吃正宗海南雞飯20年老店華山新店面、肉嫩汁多
文慶雞,More銀級會員(33則評論),2018/01/01,4.0,個人很喜歡這家海南雞套餐，但價格稍高要注意皮夾破洞！副餐甜點很好吃⋯⋯
文慶雞,Irene Wang(1則評論),2017/05/15,2.0,變味道了 不推 且好貴
文慶雞,Maruko與美食有個約會愛食記部落客(1394篇食記),2022/02/25,999,"營業20年以上,新加坡海南雞飯老店,文慶雞搬遷風味重現"
文慶雞,鍾愛銅板美食的貪吃鬼愛食記部落客(835篇食記),2020/08/07,3.5,文慶雞　新加坡來的海南雞飯
文慶雞,"黛西優齁齁, 旅行狂愛食記部落客(1143篇食記)",2019/11/13,999,文慶雞 | 新加坡文東海南雞飯台北直營店，近忠孝復興站
文慶雞,橘子亂說話愛食記部落客(509篇食記),2019/10/04,5.0,文慶雞-道地新加玻海南雞，鮮嫩雞肉配上特製辣醬，台灣僅此一家!
文慶雞,Jingxuan 時空旅人愛食記部落客(107篇食記),2019/04/20,4.0,文慶雞｜台北資深海南雞飯，雙人套餐雞飯配肉骨茶湯等吃飽吃滿！忠孝復興站美、北科大美
文慶雞,Dennis Sean愛食記部落客(37篇食記),2018/07/15,4.0,台北海南雞名店新加坡文慶雞
文慶雞,夢與幻的地圖愛食記部落客(1720篇食記),2018/06/16,999,"文慶雞新加坡文東台北直營店,忠孝復興吃海南雞飯啦!!"
文慶雞,Greta饗食趣樂愛食記部落客(208篇食記),2017/11/17,999,文慶雞＿道地新加坡文東海南雞飯＿海南雞中的天龍價格＿味道卻完全出乎意料
文慶雞,尼克島｜Nick Island愛食記部落客(38篇食記),2017/06/22,4.5,文慶雞｜台北｜大安｜要嘛新加坡，要嘛來這裡。新加坡文東台灣直營店
文慶雞,Risha Chang愛食記部落客(36篇食記),2017/01/25,5.0,文慶雞。北部美。台北大安區。新加坡文東在台直營店
文慶雞,Vina Yu(8則評論),2016/11/27,999,240太貴，不推薦，普通
文慶雞,德川家康(10則評論),2016/09/19,4.0,飯比雞優，粒粒明，濃厚雞汁香味
文慶雞,梁錦儀銀級會員(12則評論),2016/08/23,999,
文慶雞,吳大妮愛食記部落客(747篇食記),2016/06/09,999,文慶雞~正宗新加坡海南雞飯~近台北東區
文慶雞,跟著羽諾吃喝玩樂去～愛食記部落客(1314篇食記),2016/02/15,999,文慶雞-新加坡文東雞飯台北直營店❤道地新加坡海南雞飯❤東區必吃美
文慶雞,波比看世界愛食記部落客(693篇食記),2016/01/15,999,【台北】：文慶雞♥新加坡文東雞飯唯一在台直營店
文慶雞,葉癮評饗愛食記部落客(1651篇食記),2016/01/11,999,文慶雞。新加坡文東雞飯(台北直營店)/忠孝復興站美/近復興SOGO/近安東街/文內附上菜單
文慶雞,Ellen's 食&旅誌愛食記部落客(1525篇食記),2015/10/13,999,文慶雞海南雞飯
文慶雞,愛吃鬼芸芸愛食記部落客(3330篇食記),2015/08/02,999,東區美．文慶雞，正宗新加坡海南雞飯
文慶雞,Brian Tsai(2則評論),2015/07/29,999,好吃
文慶雞,YOYO愛生活愛食記部落客(634篇食記),2015/04/07,999,哈囉花花😀
文慶雞,周花花，甲飽沒愛食記部落客(2178篇食記),2015/04/06,999,文慶雞新加坡文東台北直營店超好吃海南雞飯東區忠孝復興站忠孝新生站北科大必吃美
文慶雞,水晶安蹄愛食記部落客(2114篇食記),2015/02/12,999,文慶雞新加坡來的好味道海南雞飯雞肉好嫩飯好香推薦！！
文慶雞,陳美華(1則評論),2014/07/24,999,民以食為天
文慶雞,披著虎皮的貓愛食記部落客(624篇食記),2014/07/20,999,[台北]東區文慶雞新加坡文東雞飯台北直營店-海南雞飯好吃!!
文慶雞,小公主Irene愛食記部落客(2433篇食記),2014/03/09,999,【台北大安區】怎能如此滑嫩的雞肉，外加好好吃的雞飯．文慶雞海南雞飯
文慶雞,Vivi醬愛食記部落客(324篇食記),2013/12/16,999,文慶雞~來自新加坡的好味道
文慶雞,AJ愛食記部落客(931篇食記),2013/10/15,999,文慶雞 新加坡文東台灣唯一店
文慶雞,amy&anthony愛食記部落客(1415篇食記),2013/08/12,999,文慶雞
文慶雞,寒武紀愛食記部落客(1237篇食記),2013/03/16,999,台北‧文慶雞‧新加坡文東雞飯
文慶雞,35號的腳印愛食記部落客(1130篇食記),2013/03/14,999,號稱最好吃的海南雞飯@文慶雞
文慶雞,魯智深與二鍋頭愛食記部落客(932篇食記),2012/10/18,999,想念的味道.文慶雞
文慶雞,柔藍食單愛食記部落客(1605篇食記),2009/06/20,999,[] 台北 文慶雞
何家甜品鋪-剉冰雪花冰(公館汀州),G子愛食記部落客(239篇食記),2022/07/16,999,"公館-何家甜品鋪,台北雪花冰推薦來這吃!芒果冰.芋頭控.咀嚼控一次滿足你"
何家甜品鋪-剉冰雪花冰(公館汀州),ShaNice食光旅人筆記愛食記部落客(44篇食記),2022/07/08,5.0,何家甜品鋪公館汀州店｜捷運公館站-何家甜品鋪進駐公館商圈｜各式芒果冰品 外送內用皆美味
何家甜品鋪-剉冰雪花冰(公館汀州),冠婷｜美食趣愛食記部落客(327篇食記),2022/06/17,4.0,何家甜品舖公館汀州店。捷運公館站美推薦，芒果控衝了！Ft.雪花冰磚，台大公館商圈美菜單
油条 黃金牛肉粉,J&A的旅行愛食記部落客(1100篇食記),2022/07/15,999,油条黃金牛肉粉-炎炎夏日來點清爽的越南料理
油条 黃金牛肉粉,RLai Diary愛食記部落客(184篇食記),2020/08/15,4.0,油条黃金牛肉粉 - 慢火燉煮的湯頭，加上蔥各式香料，並佐以油條一起用的黃金牛肉河粉
油条 黃金牛肉粉,Maruko與美食有個約會愛食記部落客(1394篇食記),2019/02/17,999,油条黃金牛肉粉(南海店)｜人氣越南牛肉河粉新幕加一元吃霜淇淋(台北中正區捷運週邊美)
三味香,水晶安蹄愛食記部落客(2114篇食記),2022/07/15,999,【台北】西門站｜三味香麵店，桃源街60年老店，巨大菜肉餛飩配炸排骨
三味香,省錢王Jet吃喝玩樂趣愛食記部落客(1464篇食記),2020/08/27,4.0,老字號總統最愛的包子　手工現做的傳統口味　咬下去還會流湯汁－三味香 
三味香,三高Sir愛食記部落客(1021篇食記),2020/02/25,4.0,台北中正－三味香麵店 v.s 三味麵
三味香,Kao空食客愛食記部落客(731篇食記),2019/06/10,3.5,三味香- 走過一甲子的西門町老店 專賣餛飩 包子 @台北西門町 
三味香,愛吃鬼芸芸愛食記部落客(3330篇食記),2017/08/31,999,西門町美．三味香餛飩包子專賣店
三味香,文仔愛食記部落客(888篇食記),2015/03/24,999,中正-三味香(衡陽店)
三味香,寒武紀愛食記部落客(1237篇食記),2012/03/30,999,台北桃源街‧三味香
三味香,小公主Irene愛食記部落客(2433篇食記),2011/01/14,999,【台北中正區】老店包子．三味香包子
廣州餐廳,花見團子玩耍趣愛食記部落客(145篇食記),2022/07/15,5.0,廣州餐廳萬華燒臘、快炒好味道，南機場夜市美推薦、青年公園美、中正區便當推薦附菜單｜欣傳媒
廣州餐廳,瑪西愛食記部落客(43篇食記),2022/07/15,4.0,廣州餐廳，南機場老字號燒臘、合菜餐廳推薦
廣州餐廳,妮妮女王愛食記部落客(2260篇食記),2022/06/18,999,廣州餐廳｜台北萬華燒臘飯推薦｜台北廣式餐廳推薦
廣州餐廳,省錢王Jet吃喝玩樂趣愛食記部落客(1464篇食記),2022/06/14,5.0,廣州餐廳～業超過３５年老字號港式餐廳！招牌廣州炒麵、厚實排骨飯在地人激推好味道～廣州餐廳菜單
廣州餐廳,饅頭弟愛食記部落客(549篇食記),2022/06/10,5.0,廣州餐廳／南機場美～飄香37年的古早味美，經濟實惠，主打便當、和菜、熱炒，當地居民的最愛
777咖啡,菜菜子的美食手札愛食記部落客(244篇食記),2022/07/15,999,777咖啡(台北車站Y地下街-近Y25出口 )|不限時平價咖啡廳、提供簡餐、甜點、各式飲料
777咖啡,李家仁(1則評論),2021/10/06,5.0,台北地下街很棒的一間餐廳，價格我覺得比起很多店家相對便宜，但是食物卻不輸外面餐廳，我最愛這裡的鬆餅，吃過蠻多家鬆餅這家我覺得最好吃，表皮酥脆咬下去裡面更是Q彈，每次來這邊用餐，就算吃不完也一定會點一份，外帶回家冷掉直接吃也很好吃，或是用烤箱再烤一下也很棒
777咖啡,跟著羽諾吃喝玩樂去～愛食記部落客(1314篇食記),2016/01/16,999,777咖啡❤台北車站地下街美❤台北地下街看猴展抽金猴消費累積滿500就可抽金猴喔!!
COFFEE TO (國家攝影文化中心門市),丸の良食｜neru.foodie愛食記部落客(568篇食記),2022/07/13,4.5,COFFEE TO｜北車清新咖啡廳推薦
COFFEE TO (國家攝影文化中心門市),ㄩㄐ吃透透 (注音符號的ㄩㄐ)愛食記部落客(269篇食記),2021/11/17,4.0,在古蹟內受高質感咖啡的氛圍
焦糖楓漢方無烟撒粉串燒 同安店,妮妮女王愛食記部落客(2260篇食記),2022/07/11,999,台北平價串燒推薦｜焦糖楓串燒同安店｜台北中正區古亭捷運站必吃串燒｜可外帶另有其他內用據點
焦糖楓漢方無烟撒粉串燒 同安店,Maruko與美食有個約會愛食記部落客(1394篇食記),2021/09/07,999,現點現烤不油炸的獨特漢方串燒烤肉一吃就上癮
焦糖楓漢方無烟撒粉串燒 同安店,Charlie Liu(6則評論),2020/08/29,4.0,好吃😋
焦糖楓漢方無烟撒粉串燒 同安店,Teresa Kao(1則評論),2020/08/08,5.0,
焦糖楓漢方無烟撒粉串燒 同安店,Foodtinne愛食記部落客(78篇食記),2021/06/01,4.5,焦糖楓 串燒漢方無烟撒粉｜古亭美 平價外帶串燒 一串15元起的銅板美 獨家漢方烤肉粉調味 各大明星、藝人推薦 
焦糖楓漢方無烟撒粉串燒 同安店,鍾愛銅板美食的貪吃鬼愛食記部落客(835篇食記),2021/01/18,4.0,鹹鹹甜甜的焦糖串燒 強調不油炸的無煙燒烤 焦糖楓
焦糖楓漢方無烟撒粉串燒 同安店,大妹Damei愛食記部落客(715篇食記),2020/10/09,4.0,將中藥材放進烤肉粉裡，平價外帶串燒店，近50種材可選擇-焦糖楓
焦糖楓漢方無烟撒粉串燒 同安店,克萊兒萱愛食記部落客(406篇食記),2020/08/09,4.0,同安街焦糖楓漢方無烟撒粉串燒 燒烤 消夜宵夜深夜堂好選擇
焦糖楓漢方無烟撒粉串燒 同安店,謝蘿莉愛食記部落客(1589篇食記),2020/01/12,999,平價串燒只要15元，明星藝人私藏口袋名單，連林宥嘉、莎莎、蘇打綠都狂激推！
ponopono,Elisa Yen愛食記部落客(115篇食記),2022/07/10,5.0,台北中正-[ponopono] 近小南門捷運站植物園旁，特色慢燉牛肚頰麵、爐烤豬肉包與馬薩拉雞肉咖哩，重現道地歐式街頭美的可愛文青小店
ponopono,大妹Damei愛食記部落客(715篇食記),2022/03/02,4.5,讓我意猶未盡的風味三明治，街角小店卻特別迷人-ponopono
ponopono,鍾愛銅板美食的貪吃鬼愛食記部落客(835篇食記),2022/01/07,4.5,台北街頭少見的義式牛肚頰包 ponopono 
ponopono,斑比Banbi愛食記部落客(1574篇食記),2021/12/13,999,台北Ponopono:忍不住吮指的馬薩拉雞肉三明治、慢燉牛肚頰包早午餐，配個熱湯更完美
93番茄牛肉麵,加小菲愛碎碎唸愛食記部落客(701篇食記),2022/07/26,999,"一盤抵兩盤的超狂木須炒麵,只有平日晚上和周六吃得到,炸排骨也是必點古早味♥93蕃茄牛肉麵♥"
93番茄牛肉麵,Angelababy享樂日記愛食記部落客(2865篇食記),2022/07/09,999,善導寺站美｜超強木須炒麵推薦『9蕃茄牛肉麵』菜單、大份量美、好吃炸排骨
93番茄牛肉麵, Liubr紫級會員(198則評論),2022/07/07,4.0,番茄湯鮮、牛肉嫩，排骨厚實肉鮮甜，更勝一籌
93番茄牛肉麵,張小玉紫級會員(354則評論),2020/03/24,4.0,酥炸嫩口排骨（現點現炸），份量十足蕃茄麵（湯頭偏甜），頗有咬感的刀削麵體，牛肉厚實軟而不爛糊。小菜夠味無需調味。
93番茄牛肉麵,水晶安蹄愛食記部落客(2114篇食記),2022/06/27,999,【台北】善導寺站｜93蕃茄刀削牛肉麵，湯鮮甜肉大塊，還有酥香現炸排骨
93番茄牛肉麵,愛吃鬼芸芸愛食記部落客(3330篇食記),2021/02/23,999,93番茄牛肉麵，善導寺站超人氣名店，肉多又大塊，最愛木須炒麵！
93番茄牛肉麵,@Tiffoodany愛食記部落客(109篇食記),2021/02/04,4.5,捷運善導寺站｜平價手工麵館｜93蕃茄牛肉麵
93番茄牛肉麵,省錢王Jet吃喝玩樂趣愛食記部落客(1464篇食記),2020/08/04,3.5,寬厚Q彈刀削麵 晚上限量炒麵、炒餅料好實在 現炸排骨香噴噴-93番茄牛肉麵
93番茄牛肉麵,Wisely的拍拍照寫寫字愛食記部落客(1957篇食記),2020/06/30,999,台北中正。93蕃茄牛肉麵︱青島東路立法院人氣美餐廳，酥炸排骨和木須炒麵也好吃～捷運善導寺站美 x 立法院美 x 青島東路美 x 台北牛肉麵 x 台北美
93番茄牛肉麵,葉癮評饗愛食記部落客(1651篇食記),2017/11/05,999,3番茄牛肉麵。立法院戰場外的平民牛肉麵、炸排骨，吃飽再戰！/小立院/立法院美推薦/台北牛肉麵推薦
桃山 Momoyama,海綿飽飽愛食記部落客(548篇食記),2022/07/09,999,台北喜來登大飯店-桃山日本料理｜涮涮鍋、壽喜燒鍋物放題吃到飽，菜單價位
桃山 Momoyama,Jennies自在生活愛食記部落客(1039篇食記),2022/06/28,999,好評不斷 繼續延長｜喜來登 桃山日本料理 Momoyama 鍋物放題 美國翼板牛松阪豬肉吃到飽 加碼再送半隻龍蝦
桃山 Momoyama,卡夫卡愛旅行愛食記部落客(497篇食記),2022/06/22,999,台北喜來登桃山日本料理｜無限壽喜燒火鍋吃到飽菜單.龍蝦和風蒸京都風包廂
桃山 Momoyama,是艾思，不是火拳。愛食記部落客(91篇食記),2022/06/20,4.5,桃山日本料理鍋物放題不只吃到飽，還吃得很精緻！
桃山 Momoyama,徐小碧愛食記部落客(380篇食記),2022/03/18,999,Momoyama 桃山-台北喜來登 無菜單日本料理 懷石料理 中正區善導寺 
桃山 Momoyama,歪嘴雞Nash愛食記部落客(20篇食記),2021/05/12,4.0,桃山Momoyama喜來登大飯店的日本無菜單料理，彷彿置身日本的精緻體驗
桃山 Momoyama,冰淇淋妹愛食記部落客(583篇食記),2019/04/30,999,桃山日式餐廳 – 喜來登飯店 五星級日本料理
忠青商行,Somethingzoom Tc愛食記部落客(34篇食記),2022/07/09,4.5,忠青商行 台南蝦仁炊飯｜台北 善導寺站 文青復古台灣小吃
忠青商行,葉癮評饗愛食記部落客(1651篇食記),2022/06/30,999,忠青商行│平價見巧思，眷村文青風格特色蝦仁飯！台北蝦仁飯、青島東路美
忠青商行,三重小貓咪♡(2則評論),2022/02/08,4.5,比想象中的便宜很多！蝦仁給的超大方只要55元湯裡的雞肉也好多塊最特別的是他們家點餐是用手機點餐🎊
忠青商行,張小玉紫級會員(354則評論),2021/12/03,5.0,粒粒明白米飯淋上特製醬汁、碩大肥美的蝦仁新鮮又美味、還有那嫩煎半熟的荷包蛋，就是一個錦上添花的概念。強烈建議不要再用餐尖峰期前往，但～～不可不試的美味小吃呦！現金交易～～
忠青商行,Nash's Wonderland愛食記部落客(350篇食記),2022/06/26,4.0,台北中正美-忠青商行，台南獨特的蝦仁飯在台北也吃的到~滿滿蝦仁炊飯超級適合放在社群網路上!
忠青商行,徐小碧愛食記部落客(380篇食記),2022/06/07,999,忠青商行 台北第一蝦仁飯 文青眷村飯館 高cp值排隊美 $150有找！#中正區善導寺站美 
忠青商行,大海愛上藍天愛食記部落客(322篇食記),2022/03/03,4.5,忠青商行善導寺總店.台北華山必吃美..招牌必點極品好蝦炊飯.憶中幸福的味道
忠青商行,兔貝比的菲比尋嚐愛食記部落客(146篇食記),2022/01/19,4.5,忠青商行 眷村風文青小館 想吃蝦仁飯不用跑台南 一定要加邪惡蛋黃！IG超人氣古早味小吃
忠青商行,丸の良食｜neru.foodie愛食記部落客(568篇食記),2021/11/03,4.5,忠青商行｜善導寺蝦仁飯簡餐推薦（完整菜單）
忠青商行,Nash，神之領域愛食記部落客(3033篇食記),2021/10/07,999,忠青商行，細節不足但生意不錯的台式小吃 (菜單)
忠青商行,海綿飽飽愛食記部落客(548篇食記),2021/09/24,999,滿滿蝦仁的台南蝦仁飯台北也吃的到！炸排骨也是一絕
忠青商行,OO愛食記部落客(79篇食記),2021/07/10,3.0,忠青商行/IG爆紅蝦仁飯/文青飯麵館/台北中正區善導寺站青島東路美
忠青商行,鍾愛銅板美食的貪吃鬼愛食記部落客(835篇食記),2021/03/28,4.5,不用到台南台北也有蝦仁飯可以吃 忠青商行 
忠青商行,橘子亂說話愛食記部落客(509篇食記),2021/03/20,3.5,忠青商行-台北蝦仁飯、牛肉肉燥飯，台北文青傳統美，捷運善導寺美
忠青商行,壞波妞愛食記部落客(1045篇食記),2021/02/13,999,忠青商行．捷運善導寺站附近的文青飯麵館，蝦仁飯、蔥油雞拌麵也是ig上常出現的美
忠青商行,水晶安蹄愛食記部落客(2114篇食記),2021/01/12,999,善導寺站忠青商行蝦拌麵比蝦炊飯好吃文青風眷村味餐館
