store_info_id,create_time,score,content
19,2020/12/17,999,"台北吃到飽》十二廚吃到飽自助餐廳Kitchen 12~改裝登場!台北喜來登大飯店,必吃蒸海鮮.現切牛肉.舒芙蕾厚鬆餅,超過120道料理一次滿足味蕾					"
19,2020/12/06,999,重新大改裝後的喜來登十二廚，餐點選擇變得更豐富！下午茶也吃得到澎湃的海鮮大餐！
19,2020/12/05,999,台北吃到飽『喜來登大飯店(十二廚)』Buffet改裝新登場.捷運善導寺站
19,2020/12/05,999,"改裝後超厲害的十二廚自助餐廳,喜來登2廚吃到飽自助餐攻略!!"
19,2020/11/20,999,台北喜來登大飯店十二廚自助餐平日午餐buffet～龍蝦湯蒸螃蟹吃到飽，整修後菜色大升級
19,2020/09/22,999,喜來登大飯店十二廚Kitchen12｜波士頓龍蝦螯吃到飽
19,2020/06/18,3.5,壽星優惠！五星級飯店只要五折就吃得到！優惠預定方法大公－台北喜來登大飯店十二廚Kitchen1 
19,2020/03/14,999,『台北喜來登大飯店/十二廚Kitchen1』350元Buffet吃到飽！中西式餐點、甜點、飲料無限量供應！(捷運善導寺站)
19,2019/12/21,999,喜來登自助餐|十二廚評價-超值又美味!非業配心得(價錢信用卡午餐晚餐)
19,2019/09/11,999,喜來登十二廚、台北buffet推薦｜亞洲美節「味東遊」必吃料理，一次品嚐SUKHOTHAI、辰園、桃山三家餐廳超划算
19,2019/01/03,999,喜來登大飯店十二廚	五星buffet自助餐廳吃到飽！龍蝦、鮑魚、牛排無限吃
19,2018/12/28,3.0,喜來登大飯店十二廚~怎麼會這樣？ 
19,2018/09/11,999,善導寺捷運站 好吃的飯店早餐buffet 喜來登十二廚《MAE專欄》
19,2017/11/21,999,台北美吃到飽「喜來登十二廚」餐點樣式多又精緻。附存摺獨家十三區美
19,2017/08/03,999,喜來登下午茶【十二廚Kitchen2】台北飯店吃到飽
19,2017/06/15,2.0,台北喜來登大飯店-2017年JCB信用卡優惠 12廚下午茶---吃不出新意
19,2017/05/18,999,【台北中正區】12區美料理，將味蕾一網打盡．喜來登大飯店-十二廚自助餐廳
19,2017/03/07,4.0,台北喜來登飯店o十二廚o台北五星飯店下午茶~buffet吃到飽~甜蜜蜜點心~甜點品項超多!
19,2016/09/08,999,喜來登十二廚，帶味蕾走一趟韓國美之旅。9月限定韓國美吃到飽！
19,2016/09/05,999,《善導寺》喜來登十二廚吃到飽韓國美節9月限定!
19,2016/08/23,999,台北喜來登大飯店，十二廚(Kitchen2)自助餐廳Buffet吃到飽！當日壽星免費！我的生日大餐！
19,2016/07/12,999,喜來登大飯店十二廚Kitchen12吃到飽BUFFET新鮮海鮮/各式甜點/現煮麵/日式生魚片/沙拉早餐/午餐/下午茶/晚餐吃到飽喜來登吃到飽/喜來登餐廳
19,2015/04/20,999,厚鉀嘎妹系
19,2014/12/28,999,【台北中正】喜來登sheraton12廚-超值新鮮澎派buffet包肥吃到飽！
19,2014/09/09,999,菜色真是大失所望，唉！
19,2014/06/16,999,其實那不是鱈場蟹噢⋯很多人都被誤導囉
19,2014/06/13,999,推薦現切牛肉，加一點點海鹽、不加醬，細細品味很好吃～
19,2014/06/03,999,【台北中正】:喜來登十二廚自助餐廳。母親節大餐，久違的大飯店自助餐buffet吃到飽，甜點平均現較優
19,2014/01/23,999,SheratonGrande喜來登大飯店．Kitchen12十二廚有一定的精緻度
19,2014/01/15,999,台北喜來登大飯店 十二廚 kitchen12
19,2013/12/24,999,台北喜來登大飯店-十二廚午餐
19,2013/09/21,999,與高中同學相聚飯店Buffet~喜來登大飯店十二廚
19,2013/05/19,999,喜來登十二廚 星馬美節 5/17-6/2
19,2012/12/04,999,喜來登飯店 十二廚
19,2012/04/07,999,喜來登12廚下午茶
19,2012/04/01,999,喜來登十二廚下午茶...CP值剛剛好，不多也不少
19,2010/10/02,999,[] 台北 喜來登 十二廚自助餐
19,2009/02/12,999,喜來登飯店-12廚下午茶
20,2022/08/24,4.0,生魚片一片抵人家兩片  三鱻壽司
21,2022/08/24,5.0,YumYum好吃好吃2號店｜平價原塊牛排店，威靈頓牛排只要319！挑戰全台最低價！
21,2022/08/11,999,YumYum 好吃好吃-2號店。全台北最平價！找不到319元就能吃到高檔威靈頓牛排！ 自製黑胡椒松露醬 增添鹹香。公館站牛排推薦。捷運公館站
21,2022/07/06,5.0,YumYum好吃好吃2號店～沒預約就吃不到的超火紅威靈頓牛排，39元佛心價，自助吧免費吃
21,2022/06/30,999,公館美「好吃好吃2號店」學生牛排69元吃到飽，菜單價位
21,2022/05/24,999,經典英國名菜威靈頓牛排只要39元！！出示學生證只要69元就有原塊牛排及自助吧吃到飽
21,2022/04/26,999,"高級感滿滿的威靈頓牛排要花多少錢才能吃得到?在這邊只要花X百元就有喔,還有自助吧吃到飽-YumYum好吃好吃-2號店"
21,2022/04/21,5.0,YumYum好吃好吃2號店 台大美吃真正的牛排、全台最便宜的威靈頓牛排就在這裡
21,2022/03/10,999,YumYum好吃好吃-2號店●挑戰全台北最平價威靈頓牛排!學生最愛大份量牛排牛肉咖哩&麻辣鴨血自助吧吃到飽
21,2022/03/10,999,公館美｜超誇張便宜的原塊牛排『YumYum 好吃好吃』學生證169元吃牛排！好吃好吃牛排菜單、免費沙拉吧
21,2022/03/03,5.0,"YumYum 好吃好吃2號店,台北公館美,公館商圈,近公館站,全台最高CP值的牛排,平價超厚切牛排,推薦威靈頓牛排、罪惡感滿滿起司牛排 "
21,2022/02/15,4.5,公館牛排-YumYum好吃好吃號店-169元起好吃牛排附自助吧吃到飽/公館美推薦
21,2020/12/28,4.0,YumYum好吃好吃公館店-超高CP值，學生$159平價厚切牛排副餐吃到飽！
21,2020/12/10,3.0,學生的平價牛排館，59元就有8盎司牛排和咖哩牛肉飯吃到飽
21,2020/12/07,4.5,好吃好吃牛排館｜台大學生推薦高CP美｜只要$59元吃到飽｜自助沙拉吧免費用｜好吃好吃不使用重組肉
21,2020/12/04,4.0,台北市中正區｜YumYum 好吃好吃・原味好牛・近捷運公館站・全台最高cp值大塊牛排・台北少見平價高品質牛排館・牛排推薦
21,2020/12/01,3.0,好吃好吃YumYum公館平價牛排餐廳，學生159經典牛排加附餐吃到飽
21,2020/11/28,3.0,歐風油封鴨腿、厚切多汁牛排內用自助吧通通吃到飽-好吃好吃公館店 
21,2020/11/20,4.0,"好吃好吃-帝寶店～平價牛排,小資消費,適合朋友.全家.公司聚餐！"
21,2020/11/18,5.0,好吃好吃牛排館，台大生超愛的平價牛排~
21,2020/11/15,3.0,|美|台北中正 好吃好吃 2號店/近公館商圈/平價高CP牛排/吃到真正的牛排/小菜吃到飽/大份量牛排
21,2020/09/23,4.0,公館高CP值牛排YumYum好吃好吃二號店超厚實8盎司菲力牛排 
21,2019/12/27,4.5,59元平價牛排，戰斧豬排瘋狂美味YumYum好吃好吃2號店
21,2019/11/14,999,YumYum 好吃好吃2號店．捷運公館站｜超平價厚切牛排戰斧豬排．公館商圈超人氣牛排館．35oz比臉大牛排！
22,2022/08/23,999,【台北】古亭｜金家飯捲，光看盤子就好韓，韓式飯捲、辣炒年糕、炒雜菜，韓國人的韓式飯捲店
22,2022/08/16,999,韓國人的韓國小吃7種飯捲一次滿足
22,2022/08/06,999,台北中正-[金家飯捲&nbsp;김가김밥] 近古亭捷運站金門街口，集結道地韓式小吃，經典口味飯捲與炒冬粉，韓國人老闆的人氣韓國料理
23,2022/08/23,999,網路爆紅的個人炭烤燒肉便當台灣也有啦！「杉中寶盒」讓你隨時隨地都能吃燒肉
23,2021/01/28,4.5,石研室．和億北車店個人石頭火鍋專賣店台北車站美推薦HOYI和億北車站台北車站聚會餐廳中正區餐廳推薦→中正區〈〉
23,2019/07/17,4.0,東西很好吃，豆漿很好喝
23,2020/06/03,999,大同區台北車站石研室台灣石頭火鍋專賣店台北車站對面和億美大樓
23,2020/03/22,999,石研室 石頭火鍋 平價個人小火鍋 醬料區的巧思令人會心一笑 用餐席位眾多可供多人聚餐
23,2018/11/23,3.5,石研室
23,2018/02/27,999,石研室*實驗室裡吃石頭火鍋文青風平價美
23,2018/02/10,4.0,狼吞虎嚥呷舅霸絕美文青火鍋之台北車站附近終於也有適合上班族吃的火鍋啦!快來石研室報到!
23,2018/02/04,4.0,石研室石頭火鍋~火鍋也走文青風
24,2022/08/23,999,限量販售，賣完不補！超萌「迪士尼雪芙蕾」，蓬鬆柔軟舒芙蕾蛋糕體，內餡就像「OREO冰炫風」！可愛又好吃！大小朋友都凍抹條～XD（文中附價位）BAC站前門市
24,2022/05/25,999,BAC蛋糕｜鮮芒果礦石蛋糕｜鮮芒果奶油起司盒｜地表最夯芒果季甜點BAC｜新鮮芒果尬香濃巧克力｜台北必吃巧克力蛋糕｜台北外帶蛋糕推薦｜台北巧克力蛋糕推薦｜台北甜點推薦
24,2021/03/06,999,情人節告白成功密技，送上這顆BAC限定款玫瑰花蛋糕準沒錯！
24,2020/01/05,999,草莓控推薦『BACCake&Sweets』期間限定，黑嘉侖草莓巧克力蛋糕！生日蛋糕，菜單價位，店資訊(台北車站)
24,2014/06/30,999,BlackasChocolate。迪士尼米奇杯子蛋糕組
25,2022/08/23,999,香芋 霸氣芋泥奶酪盒＋水果芋泥盒推薦！微風台北車站
26,2022/08/23,999,台北中正。雹仔豆花 鹽滷豆花︱復古裝潢濃厚口感～捷運忠孝新生站美 x 光華商場美 x 北科大美
26,2022/05/26,3.5,復古懷舊六十年代電鍋蒸木桶鹽滷豆花-台北忠孝新生
26,2021/12/14,4.0,口感不同於市面上普遍的➕石膏凝固方式般滑嫩，這家鹽鹵豆花吃的更安心，也因為豆漿濃度高，吃的到豆味，好店一家
26,2022/02/28,999,雹仔豆花/鹽滷豆花_台北忠孝新生站：甜水中一抹奶酪鹹香古早味 天然鹽滷豆花 台味情懷小店
26,2021/11/30,3.5,台北中正-[雹仔豆花] 近捷運忠孝新生5號出口，傳統手工鹽滷豆花，鹹甜滋味奶酪綿密口感，迷你街邊台式復古文青甜品店
26,2021/09/26,999,台北忠孝新生雹仔豆花・綿密香濃的極品美味豆花
27,2022/08/22,4.0,北棲邸家｜忠孝新生周邊小推薦
27,2022/05/02,4.5,北棲邸家North House 低油少鹽的創意美味台式定料理 捷運站善導寺 忠孝新生站美推薦 寵物友善餐廳
27,2022/02/05,999,【北棲邸家】多樣化中式套餐料理~表現很優秀!!(忠孝新生站美)
27,2022/01/09,5.0,北棲邸家～2022華山看展美推薦～連平日中午大爆滿！華山文創園區美推薦！精緻台式套餐料好實在吃起來！2022北棲邸家菜單 
27,2022/01/06,4.0,北棲邸家｜華山文創園區美｜捷運善導寺站附近美推薦｜捷運忠孝新生站附近美推薦｜台北健康簡餐｜華山文創園區台式精緻定店
28,2022/08/22,4.5,台北美｜早晨咖啡、午間餐點、甜點輕 盡在Coppii Lumii｜西門不限時咖啡廳推薦 – Cloudfoodie    雲旅日常
28,2022/08/11,999,冉冉生活 Coppii Lumii living coffee 城中店｜肉桂捲、咖啡香，舒適的空間但太吵。
28,2021/11/16,4.0,白天的好時光自由搭配早午餐萬歲！
29,2022/08/21,3.5,台北：平價江浙點心多達70多種品項，蒸籠點心、紅豆鬆糕、八寶芋泥
29,2022/03/24,999,金雞園｜公館學生與上班族愛來的平價江浙點心，業近50年就靠菜單上超過70種菜色
29,2017/05/13,3.5,炸雞腿還不錯，湯包ok
29,2020/01/05,4.5,金雞園--平價美味又CP值高的中式蒸籠小點、麵和甜點
29,2019/10/07,3.0,金雞園-浙江點心台大校園老字號小籠包燒賣現蒸現賣@台北公館 
29,2018/08/18,3.5,金雞園排骨飯各式酥皮叉燒樣樣好吃捷運公館站道地台灣傳統風味台大學生
29,2010/10/14,999,金雞園平價的好味道‧台北公館
29,2010/08/22,999,公館 金雞園＊平價的江浙點心
29,2008/11/22,999,[] 永和鍋寶&公館金雞園
