title,username,date,star,reviews
劉媽媽飯糰,趁早出門吃飽飽愛食記部落客(76篇食記),2022/07/21,4.0,劉媽媽飯糰，肉鬆滿滿的招牌飯糰，古亭美推薦
劉媽媽飯糰,張小玉紫級會員(358則評論),2020/06/13,5.0,好吃的紫米飯糰。粒粒明的紫米糯米，配上香鬆的肉鬆和滷蛋。還有菜脯在中間～值得一試～～
劉媽媽飯糰,廖越旖銀級會員(34則評論),2018/10/17,4.5,要是里面没有油条就好了。份量很足。
劉媽媽飯糰,大食女愛食記部落客(1359篇食記),2021/10/27,999,這飯糰真的「巨無霸」等級！有夠大份量...吃一餐飽兩餐啊！XDD口味選擇多元！推薦「紫米海陸起士飯糰」必點！（文中附菜單）劉媽媽飯糰
劉媽媽飯糰,布雷克的世界愛食記部落客(717篇食記),2021/09/22,999,劉媽媽飯糰｜賣飯糰就能賣到有千則評價台北早餐推薦必點紫米飯糰
劉媽媽飯糰,Nash，神之領域愛食記部落客(3048篇食記),2021/03/24,999,【古亭美】劉媽媽飯糰，台北早餐推薦 必點紫米飯糰 (菜單)
劉媽媽飯糰,小胖盈的花椒人蔘愛食記部落客(184篇食記),2021/03/21,999,台北古亭劉媽媽飯糰：大份量起士海陸紫米飯糰、鹹鴨蛋飯糰，一顆飽足早午兩餐(菜單、價格)
劉媽媽飯糰,斑比Banbi愛食記部落客(1574篇食記),2020/04/09,999,台北古亭劉媽媽飯糰:26種人氣口味，大份量起士海陸紫米飯糰一顆飽足早午兩餐(電話預定飯糰和外送資訊)
劉媽媽飯糰,HappyPerry愛食記部落客(159篇食記),2019/09/17,4.5,劉媽媽飯糰(近古亭站)--台北中正超多口味超好吃平價飯糰
劉媽媽飯糰,布咕布咕美食小天地愛食記部落客(2365篇食記),2017/09/03,999,劉媽媽飯糰-電視媒體爭相報導的排隊早餐
劉媽媽飯糰,Maruko與美食有個約會愛食記部落客(1402篇食記),2016/11/16,999,劉媽媽飯糰杭州總店台式早午餐吃好飽最佳選擇
劉媽媽飯糰,🍤金級會員(86則評論),2016/11/13,4.0,打卡
劉媽媽飯糰,愛吃鬼芸芸愛食記部落客(3347篇食記),2016/11/10,999,劉媽媽飯糰，多樣的特殊飯糰早點，份量超大
劉媽媽飯糰,Cindy Chen銀級會員(21則評論),2016/09/18,4.0,好吃！推薦紫米飯糰
劉媽媽飯糰,臭臉任愛食記部落客(181篇食記),2014/07/24,999,台北‧劉媽媽飯糰(五星級的平價美味料好實在飯糰)
